name,image,url,title
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/f55d81ea-b2da-435f-95b8-8a81d855f7c7-500x332-eiy7GWi1FGSN0Y2cIVCdOtgO76sR5HfgekGHmoWn.jpg,https://elburoj.com/ar/كابل-فليكسيبل-من-عالم-الكابلات-مقاس-4-6-مم/p2069019907,"اشترِ كابل فليكسيبل بمقاس 4×6 مم من عالم الكابلات"
"FLEXIBLE CABLE 5X6MM",https://cdn.salla.sa/vXZPEy/f55d81ea-b2da-435f-95b8-8a81d855f7c7-500x332-eiy7GWi1FGSN0Y2cIVCdOtgO76sR5HfgekGHmoWn.jpg,https://elburoj.com/en/cableworld-flexible-cable-copper-pvc-quad-core-6mm/p2069019907,"CableWorld - Flexible Cable-Copper-PVC-Quad Core- 6mm"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/9fa23a51-bb14-4f6c-8921-61c14e15fa99-500x500-eSYFBOgBcj8j8qZz7K9hCgKXNKop270uJ9mmBEgn.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-3-2-5-مم/p1852860169,"اشترِ كيبل فليكسيبل مقاس 3×2.5 مم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/9fa23a51-bb14-4f6c-8921-61c14e15fa99-500x500-eSYFBOgBcj8j8qZz7K9hCgKXNKop270uJ9mmBEgn.jpg,https://elburoj.com/en/Flexible-Cable-Copper-3-2-5-White/p1852860169,"Flexible Cable -Copper-3X2.5- White"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/ZC3QJLx4QyEv7GbgqtCSmkpya6N8kE3cD0ahYj8f.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-عالم-الكابلات-مقاس-4-10-مم/p171681035,"اطلب كيبل فليكسيبل من عالم الكابلات 4×10 مم"
"RUBBER BUSHING 1.1/2*1.1/4",https://cdn.salla.sa/vXZPEy/ZC3QJLx4QyEv7GbgqtCSmkpya6N8kE3cD0ahYj8f.jpg,https://elburoj.com/en/cableworld-rubber-cable-copper-4x10-450-750v/p171681035,"CableWorld- Rubber Cable- Copper- 4x10"
ش,https://cdn.salla.sa/vXZPEy/059c6995-8dcb-4bb3-88ae-a9e1f754ebd1-500x500-kivAdhYtlGLGwNQgfE9LDclaR21TIC6BdVgfMk6i.jpg,https://elburoj.com/ar/سلك-نحاس-من-كابلات-الرياض-450-750-فولت-طول-اللفه-500-قدم-awg-thnn-awg10-pvc-ابيض/p837673749,"اشترِ سلك نحاس أسود مقاس AWG 10 من كابلات الرياض"
"50	أسطوانات فريون هانيويل أمريكي 410	3	حبة",https://cdn.salla.sa/vXZPEy/OrDK6Fm2yKLf6s5yoZ4ydmOGxJ3OekmUqBBicoj1.png,https://elburoj.com/en/RiyadhCables--10AWGWire-Copper-PVC--450/750V--500ft-White/p837673749,410
"مم 16 بار 110 HDPE أنبوب",https://cdn.salla.sa/vXZPEy/43caf6e9-8aa7-4101-861b-ab23c0cad82d-500x500-FTYGeNkxtQ3PgrQe6AF53CNndlfKjEX2n44uv7Jz.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-عالم-الكابلات-3-16-مم/p1570185495,"اشترِ كيبل فليكسيبل من عالم الكابلات 3×16 مم"
"1 3-PIN PLUG 13AMP",https://cdn.salla.sa/vXZPEy/43caf6e9-8aa7-4101-861b-ab23c0cad82d-500x500-FTYGeNkxtQ3PgrQe6AF53CNndlfKjEX2n44uv7Jz.jpg,https://elburoj.com/en/Cable-World-Flexible-Cable-Cu-PVC-16-3/p1570185495,"CableWorld - Flexible Cable-Cu/PVC- 16x3"
ا,https://cdn.salla.sa/vXZPEy/c202278c-6619-4a25-b202-1d47a85290f9-500x500-nJ2Un7ZPaOpOFGGVXMIqaBcIHzZ3wLi68DvYMKIK.jpg,https://elburoj.com/ar/سلك-فايبر-انتركم-امريكي-CCI-180م-12-كور/p1995033628,"تسوق سلك انتركم امريكي CCI بمقاس 180 متر × 12 كور"
ش,https://cdn.salla.sa/vXZPEy/1a23e62c-2427-4e9e-a259-0cc2f567cd43-500x500-0lYftTnZmlAU1KjwUAwUruq0gdFHjZk4Wa8RU8iV.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-عالم-الكابلات-2-2-5-مم/p136468249,"اشترِ كيبل فليكسيبل من عالم الكابلات 2×2.5 مم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/1a23e62c-2427-4e9e-a259-0cc2f567cd43-500x500-0lYftTnZmlAU1KjwUAwUruq0gdFHjZk4Wa8RU8iV.jpg,https://elburoj.com/en/CableWorld-Flexible-Cable-Cu-PVC-2-2-5/p136468249,"CableWorld - Flexible Cable-Cu/PVC-2x2.5"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/65380673-e104-4f59-937d-6b022e9c2cc1-500x500-N1z2ryvrIF3nYFbF6FdLNjnFT27zCmSeXYquXkBW.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-عالم-الكابلات-2-4-مم/p936744219,"اطلب كيبل فليكسيبل من عالم الكابلات 2×4 مم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/65380673-e104-4f59-937d-6b022e9c2cc1-500x500-N1z2ryvrIF3nYFbF6FdLNjnFT27zCmSeXYquXkBW.jpg,https://elburoj.com/en/CableWorld-Flexible-Cable-Cu-PVC-2-4/p936744219,"CableWorld - Flexible Cable-Cu/PVC-2x4"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/fuxmk6mWg8Umk8CKDKLlkzumW2BlXzzDcuWJtnYB.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-عالم-الكابلات-3-10-مم/p28488804,"اشترِ كيبل فليكسيبل من عالم الكابلات 3×10 مم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/fuxmk6mWg8Umk8CKDKLlkzumW2BlXzzDcuWJtnYB.jpg,https://elburoj.com/en/CableWorld-Flexible-Cable-Cu-PVC-10-3/p28488804,"CableWorld - Flexible Cable-Cu/PVC-10x3"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/ZTlGq94t0OvuugCGY71V7brbgFrAhBFp5hZxvFSi.jpg,https://elburoj.com/ar/سلك-نحاس-بمواصفات-بريطانية-450-750-فولت-2-5-مم-طول-اللفه-91-44-متر-nya-pvc-اسود/p2134970727,"سلك نحاس بمواصفات بريطانية - 450/750 فولت - 2.5 مم - طول اللفه 91.44 متر - NYA/PVC - اسود"
"2.5mm (HT-TR-RV2-6) نهاية",https://cdn.salla.sa/vXZPEy/ZTlGq94t0OvuugCGY71V7brbgFrAhBFp5hZxvFSi.jpg,https://elburoj.com/en/nya-british-specification-wire-2-5mm-coil-91-44m-450-750v-black-copper-pvc/p2134970727,"NYA/British Specification Wire 2.5mm Coil 91.44m - 450/750V - Black Copper PVC"
ا,https://cdn.salla.sa/vXZPEy/e83b6e77-96ef-4d2c-a8c3-553efd145b72-500x500-PwOmAa0vF33Pi1rMsoDegcGvYh8DYgD4nGQztZK9.jpg,https://elburoj.com/ar/سلك-نحاس-450-750-فولت-طول-250-قدم-AWG-THNN-AWG12-PVC-احمر--من-الفنار/p1650514797,"سلك نحاس 450/750 فولت - 250 ft- AWG/THNN AWG12 /PVC - احمر - من الفنار"
"5 حبة كلبس 12مل",https://cdn.salla.sa/vXZPEy/e83b6e77-96ef-4d2c-a8c3-553efd145b72-500x500-PwOmAa0vF33Pi1rMsoDegcGvYh8DYgD4nGQztZK9.jpg,https://elburoj.com/en/Alfanar-Electrical-Cable--AWG-12-450-750-volts-Cu-PVC-250ft-Red/p1650514797,"Alfanar-Electrical Cable- AWG 12-450/750 volts -Cu/PVC- 250ft-Red"
ا,https://cdn.salla.sa/vXZPEy/1bd2007a-5597-4e6a-9df0-9f2499580273-500x333.33333333333-LGu9ZChGqGZDqdmWwXbXJBvVzAcHuQIXwg7R96XL.jpg,https://elburoj.com/ar/سلك-نحاس-من-الفنار-450-750-فولت-طول-اللفه-250-قدم-awg-thnn-awg12-pvc-اسود/p237640047,"سلك نحاس من الفنار- 450/750 فولت - طول اللفه 250 قدم - AWG/THNN AWG12 /PVC - اسود"
"5 حبة كلبس 12مل",https://cdn.salla.sa/vXZPEy/1bd2007a-5597-4e6a-9df0-9f2499580273-500x333.33333333333-LGu9ZChGqGZDqdmWwXbXJBvVzAcHuQIXwg7R96XL.jpg,https://elburoj.com/en/alfanar-copper-wire-450-750-v-coil-length-250-feet-thnn-awg12-pvc-black/p237640047,"Alfanar Copper Wire - 450/750 V - Coil Length 250 feet - THNN/AWG12/PVC - Black"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/YcnuRdKTcIWelqN9LKsnqx2TvGdQxtvDnVC9XLYW.jpg,https://elburoj.com/ar/سلك-نحاس-من-الفنار-450-750-فولت-طول-اللفه-250-قدم-awg-thnn-awg10-pvc-اصفر/p1542928488,"سلك نحاس من الفنار- 450/750 فولت - طول اللفه 250 قدم - AWG/THNN AWG10 /PVC - اصفر"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/YcnuRdKTcIWelqN9LKsnqx2TvGdQxtvDnVC9XLYW.jpg,https://elburoj.com/en/awg-thnn-awg-wire-10-turns-250-feet-450-750-volts-yellow-copper-pvc-alfanar/p1542928488,"AWG/THNN AWG wire, 10 turns, 250 feet - 450/750 volts - yellow copper PVC Alfanar"
ا,https://cdn.salla.sa/vXZPEy/04d3894a-eda1-4d85-8842-69e11fdcb3e9-500x500-WEcGPwirc01rX7B7a1BPYbRbaQryrnZbIsROpLWc.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-الطاقة-المتجددة-2-10-مم/p1326899830,"كيبل فليكسيبل من الطاقة المتجددة بمقاس 2×10 مم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/04d3894a-eda1-4d85-8842-69e11fdcb3e9-500x500-WEcGPwirc01rX7B7a1BPYbRbaQryrnZbIsROpLWc.jpg,https://elburoj.com/en/Renewable-Energy-Flexible-Cable-Copper-PVC-10-2-White/p1326899830,"Renewable Energy-Flexible Cable-10x2-White"
ا,https://cdn.salla.sa/vXZPEy/b895453b-fe13-4ae7-bc40-eca665d13133-500x500-otR9ftJkNFfgVyZDJsZdhDZotoLQOUjP63jBWe2I.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-الطاقة-المتجددة-2-1-5-مم/p1792548976,"كيبل فليكسيبل من الطاقة المتجددة مقاس 2×1.5 مم"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/b895453b-fe13-4ae7-bc40-eca665d13133-500x500-otR9ftJkNFfgVyZDJsZdhDZotoLQOUjP63jBWe2I.jpg,https://elburoj.com/en/Renewable-Energy-Flexible-Cable-Copper-PVC-1-5-2-White/p1792548976,"Renewable Energy-Flexible Cable-1.5x2-White"
ا,https://cdn.salla.sa/vXZPEy/5bfc1a95-6b43-4380-a740-72a5f1f0e39b-500x500-fFcjLqmh4jzEdDYLyUcXAzJCHKlboTEsKZq0PDV2.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-الطاقة-المتجددة-2-6-مم/p1151684465,"كيبل فليكسيبل من الطاقة المتجددة بمقاس 2×6 مم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/5bfc1a95-6b43-4380-a740-72a5f1f0e39b-500x500-fFcjLqmh4jzEdDYLyUcXAzJCHKlboTEsKZq0PDV2.jpg,https://elburoj.com/en/Renewable-Energy-Flexible-Cable-6-2-Cu-PVC-White/p1151684465,"Renewable Energy-Flexible Cable-6x2-White"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/bd8083a4-e3c2-4e25-96df-bb548ba724f1-500x500-98LOhpw00FCmhrdNmqCf5GNRpvCEtrgvHP8z6miB.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-الطاقة-المتجددة-مقاس-3-1-5-مم/p377646706,"كيبل فليكسيبل من الطاقة المتجددة مقاس 3×1.5 مم"
"1 3-PIN PLUG 13AMP",https://cdn.salla.sa/vXZPEy/bd8083a4-e3c2-4e25-96df-bb548ba724f1-500x500-98LOhpw00FCmhrdNmqCf5GNRpvCEtrgvHP8z6miB.jpg,https://elburoj.com/en/Renewable-Energy-Flexible-Cable-3-1-5-Cu-PVC-White/p377646706,"Renewable Energy-Flexible Cable-3x15-White"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/eb086752-65ec-431a-a42d-9323a779ff60-500x500-Q5uDGhezetnnexygBO6h6OBeKvV7kGrB35uc8Whm.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-الطاقة-المتجددة-3-2-5-مم/p842378364,"كيبل فليكسيبل من الطاقة المتجددة مقاس 3×2.5 مم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/eb086752-65ec-431a-a42d-9323a779ff60-500x500-Q5uDGhezetnnexygBO6h6OBeKvV7kGrB35uc8Whm.jpg,https://elburoj.com/en/Renewable-Energy-Flexible-Cable-2-5-3-Cu-PVC-White/p842378364,"Renewable Energy-Flexible Cable-2.5x3-White"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/6CI3xfgLe9BRakNDtsVcHUtaLk1bLVcs6PNg4Rz8.jpg,https://elburoj.com/ar/كابل-نحاس-مرن-من-جدة-300-500-فولت-2-1-5-مم-pvc-ابيض/p94447736,"كابل نحاس مرن من جدة - 300/500 فولت - 2×1.5 مم - PVC - ابيض"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/6CI3xfgLe9BRakNDtsVcHUtaLk1bLVcs6PNg4Rz8.jpg,https://elburoj.com/en/flexible-cable-2-x-1-5-mm-coil-91-44-meters-300-500-volts-white-copper-pvc-jeddah/p94447736,"Flexible cable 2 x 1.5 mm, coil 91.44 meters - 300/500 volts - white copper PVC Jeddah"
ش,https://cdn.salla.sa/vXZPEy/xMQ9q2xbTQjDtff6k2HBx94KsKTNytqwEhXVbVjZ.jpg,https://elburoj.com/ar/سلك-نحاس-مرن-من-مسك-450-750-فولت-طول-اللفه-500-قدم-thnn-awg14-pvc-احمر/p519811909,"اشترِ سلك نحاس مرن من مسك 450/750 فولت طول اللفه 500 قدم"
ا,https://cdn.salla.sa/vXZPEy/4e1e31ed-73f5-4aba-8730-99bcbb5a232b-500x500-IFf6OaJ7ibSmPoOkNocMapr1RTQEnOx6IRTsFfVB.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-وطنى-2-10-مم/p1716993857,"تسوق كيبل فليكسيبل من وطنى مقاس 2×10 مم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/4e1e31ed-73f5-4aba-8730-99bcbb5a232b-500x500-IFf6OaJ7ibSmPoOkNocMapr1RTQEnOx6IRTsFfVB.jpg,https://elburoj.com/en/Watani-Flexible-Cable-Copper-2-10/p1716993857,"Watani-Flexible Cable- Copper- 2x10"
ا,https://cdn.salla.sa/vXZPEy/R9DnIlfWMK8EU1NTYcrf1gbVZpePfl9ZipqIZLya.jpg,https://elburoj.com/ar/سلك-نحاس-من-بحرة-500ق-450-750-فولت-AWG-THNN-AWG12-PVC-اصفر/p1005117560,"بسعر الجملة سلك نحاس أصفر من بحرة مقاس AWG 12"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/R9DnIlfWMK8EU1NTYcrf1gbVZpePfl9ZipqIZLya.jpg,https://elburoj.com/en/Bahra-AWG-12-Cable-500ft-10mm²-450-750V-CU-PVC-Yellow/p1005117560,"Bahra- AWG 12 Cable - 500ft-10mm²- Yellow"
ا,https://cdn.salla.sa/vXZPEy/ptnt46htkz6mxmwNITbzxKJOVUr187KFHendoc5R.jpg,https://elburoj.com/ar/موصل-مستقيم-لمصابيح-الإضاءة-بنظام-السكك-تحسين-توجيه-الإضاءة-بأناقة/p99334472,"موصل مستقيم لمصابيح الإضاءة بنظام السكك - تحسين توجيه الإضاءة بأناقة"
ا,https://cdn.salla.sa/vXZPEy/sHmO9oXZ8MwQGcknAw9gAW8fiY2nsmwzTzTtJqeI.jpg,https://elburoj.com/ar/قاعدة-قزاز-ليد-فردى-120-سم/p1471207497,"قاعدة قزاز ليد فردى - 120 سم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/YzLkzD7BvE0OVRzhc625zQWgwEQTAQqaOx0MnsLw.webp,https://elburoj.com/ar/محول-fat-led-f1-b-لحالات-الطوارئ-5-20-وات/p563996490,"محول Fat Led F1/B لحالات الطوارئ - 5-20 وات"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/YzLkzD7BvE0OVRzhc625zQWgwEQTAQqaOx0MnsLw.webp,https://elburoj.com/en/transformer-for-emergency-fat-led-f1-b-5-20-w/p563996490,"Transformer for Emergency Fat Led F1/B - 5 : 20 W"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/Oz0w7C00URucxSFwgHnrFwrQd1cc97NAOcPUHpNC.jpg,https://elburoj.com/ar/محول-fat-led-f1-b-لحالات-الطوارئ-3-60-وات/p1937376843,"محول Fat Led F1/B لحالات الطوارئ - 3 : 60 وات"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/Oz0w7C00URucxSFwgHnrFwrQd1cc97NAOcPUHpNC.jpg,https://elburoj.com/en/transformer-for-emergency-fat-led-f1-b-3-60-watt/p1937376843,"Transformer for Emergency Fat Led F1/B - 3 : 60 Watt"
ا,https://cdn.salla.sa/vXZPEy/ypqMTw8MZS1pyY1jY5UXwAhKfYoDW8pwX72Xfrve.jpg,https://elburoj.com/ar/دواية-لمبة-قلاوظ-e27/p37949011,"تسوق دواية لمبة قلاوظ - E27"
ش,https://cdn.salla.sa/vXZPEy/56012a5d-0ad6-45a3-a47f-73c072e1d2bc-500x500-aFjGFXcLJktqsKFmVC1Pcd1MUvvQi3aCF4nNGtOv.png,https://elburoj.com/ar/كشاف-ليد-داون-لايت-كوب-14-سم-15-وات-4000-كلفن/p703941725,"كشاف ليد داون لايت (كوب) - 14 سم - 15 وات - 4000 كلفن"
"Downlight 30w K4000",https://cdn.salla.sa/vXZPEy/56012a5d-0ad6-45a3-a47f-73c072e1d2bc-500x500-aFjGFXcLJktqsKFmVC1Pcd1MUvvQi3aCF4nNGtOv.png,https://elburoj.com/en/led-downlight-cup-14-cm-15-watt-4000-kelvin/p703941725,"LED Downlight (Cup) - 14 cm - 15 Watt - 4000 Kelvin"
ش,https://cdn.salla.sa/vXZPEy/099c2319-f3b1-44df-9207-7c08f4af244c-500x500-lhS6Cs3hKKaEyMslu6aOQfsrMo5PVSKSqFgOckC5.png,https://elburoj.com/ar/كشاف-ليد-داون-لايت-كوب-14-سم-15-وات-6500-كلفن/p2077387614,"كشاف ليد داون لايت (كوب) - 14 سم - 15 وات - 6500 كلفن"
UP,https://cdn.salla.sa/vXZPEy/099c2319-f3b1-44df-9207-7c08f4af244c-500x500-lhS6Cs3hKKaEyMslu6aOQfsrMo5PVSKSqFgOckC5.png,https://elburoj.com/en/led-downlight-cup-14-cm-15-watt-6500-kelvin/p2077387614,"LED Downlight (Cup) - 14 cm - 15 Watt - 6500 Kelvin"
ش,https://cdn.salla.sa/vXZPEy/e49fa700-8d4f-4560-8e2d-e635fb613b6f-500x500-04vPP0lVqiMpGle0hyxRj4X2VtonY2RrgcXx0Dob.png,https://elburoj.com/ar/كشاف-ليد-داون-لايت-كوب-7-سم-7-وات-4000-كلفن/p1438157407,"كشاف ليد داون لايت (كوب) - 7 سم - 7 وات - 4000 كلفن"
"Downlight 30w K4000",https://cdn.salla.sa/vXZPEy/e49fa700-8d4f-4560-8e2d-e635fb613b6f-500x500-04vPP0lVqiMpGle0hyxRj4X2VtonY2RrgcXx0Dob.png,https://elburoj.com/en/led-downlight-cup-7-cm-7-watt-4000-kelvin/p1438157407,"LED Downlight (Cup) - 7 cm - 7 Watt - 4000 Kelvin"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/d521fbd5-b517-4132-acf5-70446d243ebb-500x500-JYTpHCXkh7R55hBFdIClXZ2w3ByhZGgzBMY6Unx8.png,https://elburoj.com/ar/كشاف-ليد-داون-لايت-كوب-20-سم-32-وات-3000-كلفن/p663071064,"كشاف ليد داون لايت (كوب) - 20 سم - 32 وات - 3000 كلفن"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/d521fbd5-b517-4132-acf5-70446d243ebb-500x500-JYTpHCXkh7R55hBFdIClXZ2w3ByhZGgzBMY6Unx8.png,https://elburoj.com/en/led-downlight-cup-20-cm-32-watt-3000-kelvin/p663071064,"LED Downlight (Cup) - 20 cm - 32 Watt - 3000 Kelvin"
ش,https://cdn.salla.sa/vXZPEy/21532b3e-e6df-4779-8515-71b8e8875a5b-500x500-xDcO0eHNnkuIPqcjE3ni4pDjAsOK1LjgYT9kxfSA.png,https://elburoj.com/ar/كشاف-ليد-داون-لايت-كوب-7-سم-7-وات-6500-كلفن/p1902299225,"كشاف ليد داون لايت (كوب) - 7 سم - 7 وات - 6500 كلفن"
UP,https://cdn.salla.sa/vXZPEy/21532b3e-e6df-4779-8515-71b8e8875a5b-500x500-xDcO0eHNnkuIPqcjE3ni4pDjAsOK1LjgYT9kxfSA.png,https://elburoj.com/en/led-downlight-cup-7-cm-7-watt-6500-kelvin/p1902299225,"LED Downlight (Cup) - 7 cm - 7 Watt - 6500 Kelvin"
ش,https://cdn.salla.sa/vXZPEy/FWbWu4lRXQO449rdQvSvloRGfqkyAFRrWoN9aEhw.jpg,https://elburoj.com/ar/كشاف-ليد-داون-لايت-smd-مقاس-14-سم-15-وات-3000-كلفن/p1861293220,"كشاف ليد داون لايت (SMD) - مقاس 14 سم - 15 وات - 3000 كلفن"
ش,https://cdn.salla.sa/vXZPEy/PNgH3DCHx4AdyVHWLfJmKEdNvvE2ilEpVsDT6BP9.jpg,https://elburoj.com/ar/كشاف-ليد-داون-لايت-smd-مقاس-14-سم-15-وات-6500-كلفن/p954086309,"تسوق كشاف ليد SMD داون لايت 14 سم 15 وات . 6500 كلفن"
ش,https://cdn.salla.sa/vXZPEy/f0fcca89-aa7a-4276-9cde-0e72cefa9967-500x500-h3dJQdTD7AfWE61L1DknWGgOCiYuqonvYamwx9UT.png,https://elburoj.com/ar/كشاف-ليد-داون-لايت-كوب-مقاس-7-سم-7-وات-6500-كلفن/p180048550,"كشاف ليد داون لايت (كوب) - مقاس 7 سم - 7 وات - 6500 كلفن"
UP,https://cdn.salla.sa/vXZPEy/f0fcca89-aa7a-4276-9cde-0e72cefa9967-500x500-h3dJQdTD7AfWE61L1DknWGgOCiYuqonvYamwx9UT.png,https://elburoj.com/en/led-downlight-cup-size-7-cm-7-watts-6500-kelvin/p180048550,"LED Downlight (Cup) - Size 7 cm - 7 watts - 6500 Kelvin"
ش,https://cdn.salla.sa/vXZPEy/xLptRWCryS3Gb6qTOzk2q0KTEtWwdfyGVkhGRdaD.jpg,https://elburoj.com/ar/كشاف-ليد-داون-لايت-smd-مقاس-7-سم-7-وات-3000-كلفن/p1686139303,"كشاف ليد داون لايت (SMD) - مقاس 7 سم - 7 وات - 3000 كلفن"
ش,https://cdn.salla.sa/vXZPEy/tiyobsRX0pSo3n2FYxG6UOBh9zlvTKhplPey2Luw.jpg,https://elburoj.com/ar/كشاف-ليد-داون-لايت-smd-مقاس-7-سم-7-وات-6500-كلفن/p913215648,"كشاف ليد داون لايت (SMD) - مقاس 7 سم - 7 وات - 6500 كلفن"
"ليد ثقة 16واط IP65",https://cdn.salla.sa/vXZPEy/uGeGNFcmVacSL37bmJjTKuCSOcUXexhuVd8EhQtW.png,https://elburoj.com/ar/ليدفانس-كشاف-فلود-لايت-ليد-بحماية-ip65-بقدرة-200-وات/p805174691,"تسوق كشاف فلود لايت ليد - 200 وات بحماية IP65"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/dfd07cdb-37d1-4a32-a9b8-e36d5d03fb36-500x500-urQkNqkm1qN1oVvqSpMXC4FtC0Ab7FATFwBulzpf.jpg,https://elburoj.com/ar/لمبة-ليد-انبوبية-60-سم-10-وات-6500-كلفن/p2044337324,"لمبة ليد انبوبية - 60 سم - 10 وات - 6500 كلفن"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/dfd07cdb-37d1-4a32-a9b8-e36d5d03fb36-500x500-urQkNqkm1qN1oVvqSpMXC4FtC0Ab7FATFwBulzpf.jpg,https://elburoj.com/en/led-tube-bulb-60-cm-10-watt-6500-kelvin/p2044337324,"LED tube bulb, 60 cm - 10 Watt - 6500 Kelvin"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/dc0b7994-e658-4fd6-9625-1454391adc22-500x500-tsvfLpiMFbT8D7cG33ds9gyvPWOvsdZQFEZoTXiP.jpg,https://elburoj.com/ar/لمبة-ليد-انبوبية-120-سم-10-وات-6500-كلفن/p1269250989,"لمبة ليد انبوبية - 120 سم - 10 وات - 6500 كلفن"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/dc0b7994-e658-4fd6-9625-1454391adc22-500x500-tsvfLpiMFbT8D7cG33ds9gyvPWOvsdZQFEZoTXiP.jpg,https://elburoj.com/en/led-tube-bulb-120-cm-10-watt-6500-kelvin/p1269250989,"LED tube bulb, 120 cm - 10 Watt - 6500 Kelvin"
ا,https://cdn.salla.sa/vXZPEy/0a546d4a-18ee-40a1-875a-5800d6320aa5-500x500-qTeQi2YKm5tQxw3JbMPH8NTTTUkitQNg2U5EbA2M.jpg,https://elburoj.com/ar/لمبة-ليد-انبوبية-120-سم-18-وات-6500-كلفن/p629955246,"تسوق لمبة ليد انبوبية 120 سم 18 وات 6500 كلفن"
"18 SOCKET 7x14 3-PIN",https://cdn.salla.sa/vXZPEy/0a546d4a-18ee-40a1-875a-5800d6320aa5-500x500-qTeQi2YKm5tQxw3JbMPH8NTTTUkitQNg2U5EbA2M.jpg,https://elburoj.com/en/led-tube-bulb-120-cm-18-watt-6500-kelvin/p629955246,"LED tube bulb 120 cm - 18 watt - 6500 Kelvin"
ش,https://cdn.salla.sa/vXZPEy/81aUL12ginEPUEP6a8b7uuNW6sTv97y4AtCGMZpR.png,https://elburoj.com/ar/كشاف-ليد-بانل-60x60-سم-64-وات-6500-كلفن/p2003401135,"كشاف ليد بانل - 60x60 سم - 64 وات - 6500 كلفن"
"LED LIGHT 60X60",https://cdn.salla.sa/vXZPEy/81aUL12ginEPUEP6a8b7uuNW6sTv97y4AtCGMZpR.png,https://elburoj.com/en/led-panel-spotlight-60x60-cm-64-watts-6500-k/p2003401135,"LED Panel Spotlight - 60x60 cm - 64 watts - 6500 K"
ش,https://cdn.salla.sa/vXZPEy/bH12v70hM8BWqEKsEAb8I75w38wF8mEenKzPBvlM.png,https://elburoj.com/ar/كشاف-ليد-بانل-60x60-سم-68-وات-3000-كلفن/p1094162600,"كشاف ليد بانل - 60x60 سم - 68 وات - 3000 كلفن"
"LED LIGHT 60X60",https://cdn.salla.sa/vXZPEy/bH12v70hM8BWqEKsEAb8I75w38wF8mEenKzPBvlM.png,https://elburoj.com/en/led-panel-spotlight-60x60-cm-68-watts-3000-k/p1094162600,"LED Panel Spotlight - 60x60 cm - 68 watts - 3000 K"
ش,https://cdn.salla.sa/vXZPEy/ETLPyuO6Th8UTOu2eSKMem02nfgBSImk7zbySDfW.png,https://elburoj.com/ar/كشاف-ليد-بانل-من-نيو-باور-60x60-سم-40-وات-4000-كلفن/p320645033,"تسوق كشاف ليد بانل من نيو باور 60x60 سم 40 وات"
